ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number
HUBS,1404655,2025-10-21,0,8265.0,446.98,3694289.7,0,1,0,,D,0001193125-25-248903
HUBS,1404655,2025-11-03,0,235.0,493.3,115925.5,0,1,0,,D,0001193125-25-267003
HUBS,1404655,2025-11-18,0,8500.0,368.11,3128935.0,0,1,0,,D,0001193125-25-289770
HUBS,1404655,2025-12-16,0,8500.0,366.99,3119415.0,0,1,0,,D,0001193125-25-324785
HUN,1307954,2025-11-10,1,29762.0,8.16,242857.92,1,0,0,Exec VP & CFO,D,0001214659-25-016316
HURN,1289848,2025-10-01,0,1026.0,145.57,149354.82,0,1,0,,D,0001289848-25-000226
HURN,1289848,2025-10-01,0,496.0,147.63,73224.48,0,1,0,,D,0001289848-25-000226
HURN,1289848,2025-10-01,0,478.0,146.49,70022.22,0,1,0,,D,0001289848-25-000226
HURN,1289848,2025-10-01,0,500.0,145.68,72840.0,0,1,0,,D,0001289848-25-000225
HURN,1289848,2025-10-01,0,400.0,145.68,58272.0,0,1,0,,D,0001289848-25-000224
HURN,1289848,2025-10-02,0,170.0,146.92,24976.399999999998,0,1,0,,D,0001289848-25-000229
HURN,1289848,2025-10-02,0,126.0,146.92,18511.92,0,1,0,,D,0001289848-25-000228
HURN,1289848,2025-10-02,0,136.0,146.92,19981.12,0,1,0,,D,0001289848-25-000227
HURN,1289848,2025-10-03,0,1421.0,150.0,213150.0,1,0,0,Chief Operating Officer,D,0001289848-25-000231
HURN,1289848,2025-10-24,0,22.0,155.0,3410.0,1,0,0,Chief Operating Officer,D,0001289848-25-000236
HURN,1289848,2025-10-27,0,578.0,155.0,89590.0,1,0,0,Chief Operating Officer,D,0001289848-25-000236
HURN,1289848,2025-10-29,0,3762.0,170.3,640668.6000000001,1,0,0,Chief Operating Officer,D,0001289848-25-000239
HURN,1289848,2025-10-29,0,1101.0,172.51,189933.50999999998,1,0,0,Chief Operating Officer,D,0001289848-25-000239
HURN,1289848,2025-10-29,0,400.0,173.25,69300.0,1,0,0,Chief Operating Officer,D,0001289848-25-000239
HURN,1289848,2025-10-29,0,1107.0,160.0,177120.0,1,0,0,Chief Operating Officer,D,0001289848-25-000239
HURN,1289848,2025-10-29,0,1454.0,171.54,249419.15999999997,1,0,0,Chief Operating Officer,D,0001289848-25-000239
HURN,1289848,2025-10-30,0,100.0,170.14,17014.0,1,0,0,Chief Operating Officer,D,0001289848-25-000239
HURN,1289848,2025-10-30,0,67.0,172.0,11524.0,1,0,0,Chief Operating Officer,D,0001289848-25-000239
HURN,1289848,2025-11-03,0,500.0,164.24,82120.0,0,1,0,,D,0001289848-25-000248
HURN,1289848,2025-11-03,0,400.0,164.24,65696.0,0,1,0,,D,0001289848-25-000247
HURN,1289848,2025-11-03,0,365.0,164.76,60137.399999999994,0,1,0,,D,0001289848-25-000246
HURN,1289848,2025-11-03,0,131.0,162.54,21292.739999999998,0,1,0,,D,0001289848-25-000246
HURN,1289848,2025-11-03,0,379.0,161.65,61265.35,0,1,0,,D,0001289848-25-000246
HURN,1289848,2025-11-03,0,440.0,163.75,72050.0,0,1,0,,D,0001289848-25-000246
HURN,1289848,2025-11-03,0,685.0,165.72,113518.2,0,1,0,,D,0001289848-25-000246
HURN,1289848,2025-11-19,0,1592.0,162.34,258445.28,0,1,0,,D,0001289848-25-000251
HURN,1289848,2025-11-19,0,4908.0,161.15,790924.2000000001,0,1,0,,D,0001289848-25-000251
HURN,1289848,2025-12-01,0,200.0,163.31,32662.0,0,1,0,,D,0001289848-25-000260
HURN,1289848,2025-12-01,0,302.0,163.59,49404.18,0,1,0,,D,0001289848-25-000260
HURN,1289848,2025-12-01,0,1498.0,164.93,247065.14,0,1,0,,D,0001289848-25-000260
HURN,1289848,2025-12-01,0,400.0,164.2,65680.0,0,1,0,,D,0001289848-25-000258
HURN,1289848,2025-12-01,0,500.0,164.2,82100.0,0,1,0,,D,0001289848-25-000256
HURN,1289848,2025-12-04,0,662.0,170.11,112612.82,1,0,0,Chief Operating Officer,D,0001289848-25-000263
HURN,1289848,2025-12-12,0,1000.0,178.55,178550.0,0,1,0,,D,0001289848-25-000266
HVT-A,216085,2025-11-19,0,4523.0,22.42,101405.66,0,1,0,,D,0000216085-25-000019
HVT-A,216085,2025-12-11,0,2331.0,24.9,58041.899999999994,0,1,0,,D,0000216085-25-000021
HVT-A,216085,2025-12-12,0,7500.0,24.86,186450.0,0,1,0,,I,0000216085-25-000021
HWCPZ,750577,2025-10-17,0,9894.0,54.86,542784.84,1,0,0,Chief Financial Officer,D,0000750577-25-000011
HWCPZ,750577,2025-10-17,0,21883.0,54.65,1195905.95,1,1,0,President & CEO,D,0000750577-25-000010
HWCPZ,750577,2025-11-14,0,5328.12,58.48,311588.45759999997,0,1,0,,D,0000750577-25-000015
HWKN,46250,2025-11-03,1,1587.0,126.34,200501.58000000002,1,0,0,VICE PRESIDENT OF OPERATIONS,D,0001753076-25-000005
HXL,717605,2025-10-27,0,2077.0,73.02,151662.53999999998,1,0,0,see remarks,D,0001193125-25-256379
HXL,717605,2025-10-29,0,3413.0,73.34,250309.42,1,0,0,"EVP, CFO",D,0001193125-25-258630
HYFM,1695295,2025-12-04,0,2875.0,1.88,5405.0,0,1,0,,D,0001834132-25-000003
HYFM,1695295,2025-12-05,0,120.0,1.92,230.39999999999998,0,1,0,,D,0001834132-25-000003
HYMCW,1718405,2025-10-14,1,7690000.0,6.5,49985000.0,0,0,0,,I,0001213900-25-099595
HYMCW,1718405,2025-10-23,0,20000.0,7.39,147800.0,1,0,0,"SVP, General Manager",D,0001493152-25-020021
HYMCW,1718405,2025-11-11,1,500000.0,8.07,4035000.0,0,0,0,,I,0001213900-25-111017
HYMCW,1718405,2025-11-12,1,500000.0,8.78,4390000.0,0,0,0,,I,0001213900-25-111017
HYMCW,1718405,2025-11-13,1,500000.0,9.41,4705000.0,0,0,0,,I,0001213900-25-111017
HYMCW,1718405,2025-11-17,1,400000.0,10.37,4147999.9999999995,0,0,0,,I,0001213900-25-112612
HYMCW,1718405,2025-12-03,1,2340824.0,10.3,24110487.200000003,0,0,0,,I,0001213900-25-118902
HYMCW,1718405,2025-12-09,1,300000.0,11.74,3522000.0,0,0,0,,I,0001213900-25-120836
HYMCW,1718405,2025-12-10,1,60000.0,11.64,698400.0,0,0,0,,I,0001213900-25-120836
HYMCW,1718405,2025-12-11,1,120000.0,12.36,1483200.0,0,0,0,,I,0001213900-25-120836
HYMCW,1718405,2025-12-12,1,40000.0,13.3,532000.0,0,0,0,,I,0001213900-25-122466
HYMCW,1718405,2025-12-12,0,3859.0,13.37,51594.829999999994,0,1,0,,I,0001493152-25-027816
HYMCW,1718405,2025-12-15,1,200000.0,13.02,2604000.0,0,0,0,,I,0001213900-25-122466
HYMCW,1718405,2025-12-16,1,200000.0,13.03,2606000.0,0,0,0,,I,0001213900-25-122466
HYMCW,1718405,2025-12-17,1,220000.0,14.6,3212000.0,0,0,0,,I,0001213900-25-123420
HYMCW,1718405,2025-12-19,1,150000.0,16.31,2446500.0,0,0,0,,I,0001213900-25-125308
HYMCW,1718405,2025-12-24,1,100000.0,24.79,2479000.0,0,0,0,,I,0001213900-25-126730
HYMCW,1718405,2025-12-26,1,100000.0,25.03,2503000.0,0,0,0,,I,0001213900-25-126730
HYMCW,1718405,2025-12-26,1,100000.0,24.83,2483000.0,0,0,0,,I,0001213900-25-126730
HYMCW,1718405,2025-12-29,0,15000.0,21.21,318150.0,1,0,0,"SVP, General Manager",D,0001493152-25-029782
HYMCW,1718405,2025-12-29,1,400000.0,22.7,9080000.0,0,0,0,,I,0001213900-25-126730
HYNE,2073153,2025-12-03,1,1975.0,10.0,19750.0,1,0,0,EVP AND CFO,I,0001104659-25-118893
HYNE,2073153,2025-12-03,1,23925.0,10.0,239250.0,1,1,0,"PRESIDENT, CEO AND DIRECTOR",I,0001104659-25-118890
HYNE,2073153,2025-12-03,1,20000.0,10.0,200000.0,0,1,0,,D,0001104659-25-118887
HYNE,2073153,2025-12-03,1,20000.0,10.0,200000.0,0,1,0,,I,0001104659-25-118885
HYNE,2073153,2025-12-03,1,25000.0,10.0,250000.0,0,1,0,,I,0001104659-25-118880
HYNE,2073153,2025-12-03,1,10000.0,10.0,100000.0,0,1,0,,D,0001104659-25-118874
HYNE,2073153,2025-12-03,1,10000.0,10.0,100000.0,0,1,0,,I,0001104659-25-118868
HYNE,2073153,2025-12-03,1,30000.0,10.0,300000.0,0,1,0,,D,0001104659-25-118867
HYNE,2073153,2025-12-03,1,30000.0,10.0,300000.0,0,1,0,,D,0001104659-25-118856
HYNE,2073153,2025-12-03,1,15000.0,10.0,150000.0,0,1,0,,I,0001104659-25-118851
HYNE,2073153,2025-12-04,1,7142.0,13.51,96488.42,1,1,0,"PRESIDENT, CEO AND DIRECTOR",I,0001104659-25-118890
HYNE,2073153,2025-12-04,1,7142.0,13.81,98631.02,1,1,0,"PRESIDENT, CEO AND DIRECTOR",I,0001104659-25-118890
HYNE,2073153,2025-12-05,1,7729.0,13.94,107742.26,1,0,0,EVP AND CFO,I,0001104659-25-118893
HYNE,2073153,2025-12-05,1,4233.0,13.75,58203.75,1,0,0,EVP AND CFO,I,0001104659-25-118893
HYNE,2073153,2025-12-05,1,3.0,13.8,41.400000000000006,1,0,0,EVP AND CFO,I,0001104659-25-118893
HYNE,2073153,2025-12-05,1,4277.0,13.75,58808.75,1,0,0,EVP AND CFO,I,0001104659-25-118893
HYPD,1682639,2025-12-17,1,61930.0,3.02,187028.6,0,1,0,,D,0001104659-25-123366
HYPD,1682639,2025-12-17,1,30000.0,3.01,90300.0,0,1,0,,D,0001104659-25-122897
HYPD,1682639,2025-12-18,1,18742.0,3.14,58849.880000000005,0,1,0,,D,0001104659-25-123505
HYPD,1682639,2025-12-18,1,19702.0,3.14,61864.28,0,1,0,,I,0001104659-25-123505
HYPD,1682639,2025-12-26,1,3601.0,3.86,13899.859999999999,0,1,0,,D,0001104659-25-125207
HYPD,1682639,2025-12-26,1,3311.0,3.86,12780.46,0,1,0,,I,0001104659-25-125207
HYPD,1682639,2025-12-29,1,12112.0,3.6,43603.200000000004,0,1,0,,D,0001104659-25-125207
HYPD,1682639,2025-12-29,1,11856.0,3.61,42800.159999999996,0,1,0,,I,0001104659-25-125207
HYPR,1833769,2025-11-19,0,1405.0,1.08,1517.4,1,0,0,Chief Operating Officer,D,0001193125-25-288507
IAF,779336,2025-10-15,1,910.0,4.5,4095.0,0,1,0,,D,0001104659-25-100285
IART,917520,2025-11-05,1,9000.0,11.35,102150.0,0,1,0,,D,0001251036-25-000006
IAS,1842718,2025-10-02,0,1992.0,10.18,20278.559999999998,1,0,0,Chief Accounting Officer,D,0001628280-25-044311
IAS,1842718,2025-10-03,0,3527.0,10.18,35904.86,1,0,0,Chief Accounting Officer,D,0002001306-25-000008
IAS,1842718,2025-10-03,0,17267.0,10.19,175950.72999999998,1,1,0,Chief Executive Officer,D,0001651659-25-000009
IAS,1842718,2025-10-07,0,9264.0,10.19,94400.15999999999,1,1,0,Chief Executive Officer,D,0001651659-25-000011
IAS,1842718,2025-11-05,0,12180.0,10.24,124723.2,1,1,0,Chief Executive Officer,D,0001651659-25-000015
IAS,1842718,2025-12-02,0,2781.0,10.28,28588.679999999997,1,0,0,Chief Accounting Officer,D,0002001306-25-000010
IAUX-WT,1853962,2025-11-17,1,5000.0,1.05,5250.0,1,0,0,"SVP, General Counsel",D,0000912282-25-001265
IAUX-WT,1853962,2025-11-25,1,30000.0,1.03,30900.0,0,1,0,,D,0000912282-25-001315
IAUX-WT,1853962,2025-12-09,1,20000.0,1.3,26000.0,0,1,0,,D,0000912282-25-001404
IBACR,1998781,2025-09-29,0,50048.0,10.5,525504.0,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-29,0,589.0,10.5,6184.5,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-29,0,820.0,10.5,8610.0,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-29,0,2271.0,10.5,23845.5,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-29,0,10839.0,10.5,113809.5,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-29,0,9578.0,10.5,100569.0,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-29,0,384.0,10.5,4032.0,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-29,0,20361.0,10.5,213790.5,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-29,0,14558.0,10.5,152859.0,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-29,0,9098.0,10.5,95529.0,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-29,0,3763.0,10.5,39511.5,0,0,0,,I,0001085146-25-005774
IBACR,1998781,2025-09-30,0,12097.0,10.51,127139.47,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-09-30,0,1349.0,10.51,14177.99,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-09-30,0,2235.0,10.51,23489.85,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-09-30,0,5405.0,10.51,56806.549999999996,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-09-30,0,5690.0,10.51,59801.9,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-09-30,0,6440.0,10.51,67684.4,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-09-30,0,8649.0,10.51,90900.99,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-09-30,0,29734.0,10.51,312504.33999999997,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-09-30,0,228.0,10.51,2396.2799999999997,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-09-30,0,349.0,10.51,3667.99,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-09-30,0,488.0,10.51,5128.88,0,0,0,,I,0001085146-25-005775
IBACR,1998781,2025-10-01,0,2335.0,10.5,24517.5,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-01,0,2643.0,10.5,27751.5,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-01,0,3550.0,10.5,37275.0,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-01,0,12203.0,10.5,128131.5,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-01,0,4964.0,10.5,52122.0,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-01,0,143.0,10.5,1501.5,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-01,0,94.0,10.5,987.0,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-01,0,2218.0,10.5,23289.0,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-01,0,917.0,10.5,9628.5,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-01,0,554.0,10.5,5817.0,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-01,0,200.0,10.5,2100.0,0,0,0,,I,0001085146-25-005776
IBACR,1998781,2025-10-02,0,1800.0,10.5,18900.0,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-02,0,732.0,10.5,7686.0,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-02,0,524.0,10.5,5502.0,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-02,0,390.0,10.5,4095.0,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-02,0,345.0,10.5,3622.5,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-02,0,14.0,10.5,147.0,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-02,0,135.0,10.5,1417.5,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-02,0,82.0,10.5,861.0,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-02,0,30.0,10.5,315.0,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-02,0,21.0,10.5,220.5,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-02,0,327.0,10.5,3433.5,0,0,0,,I,0001085146-25-005789
IBACR,1998781,2025-10-09,0,32597.0,10.44,340312.68,0,0,0,,I,0001085146-25-005953
IBACR,1998781,2025-10-09,0,80123.0,10.44,836484.12,0,0,0,,I,0001085146-25-005953
IBACR,1998781,2025-10-09,0,615.0,10.44,6420.599999999999,0,0,0,,I,0001085146-25-005953
IBACR,1998781,2025-10-09,0,943.0,10.44,9844.92,0,0,0,,I,0001085146-25-005953
IBACR,1998781,2025-10-09,0,1313.0,10.44,13707.72,0,0,0,,I,0001085146-25-005953
IBACR,1998781,2025-10-09,0,23306.0,10.44,243314.63999999998,0,0,0,,I,0001085146-25-005953
IBACR,1998781,2025-10-09,0,6025.0,10.44,62901.0,0,0,0,,I,0001085146-25-005953
IBACR,1998781,2025-10-09,0,14565.0,10.44,152058.6,0,0,0,,I,0001085146-25-005953
IBACR,1998781,2025-10-09,0,15332.0,10.44,160066.08,0,0,0,,I,0001085146-25-005953
IBACR,1998781,2025-10-09,0,17352.0,10.44,181154.88,0,0,0,,I,0001085146-25-005953
IBACR,1998781,2025-10-09,0,3635.0,10.44,37949.4,0,0,0,,I,0001085146-25-005953
IBCP,39311,2025-11-21,1,212.0,31.57,6692.84,0,1,0,,D,0001830303-25-000005
IBCP,39311,2025-11-21,1,288.0,31.58,9095.039999999999,0,1,0,,D,0001830303-25-000005
IBCP,39311,2025-11-21,0,486.0,31.64,15377.04,1,0,0,Senior Vice President,D,0001198786-25-000005
IBCP,39311,2025-12-12,0,3000.0,34.64,103920.0,1,0,0,Executive Vice President,D,0001725163-25-000005
IBEX,1720420,2025-10-02,0,697.0,39.58,27587.26,1,0,0,Chief People Officer,D,0001974089-25-000010
IBEX,1720420,2025-10-02,0,1001.0,39.58,39619.58,1,0,0,Chief Legal Officer,D,0001973684-25-000008
IBEX,1720420,2025-10-02,0,959.0,39.58,37957.22,1,0,0,Chief Sales and CS Officer,D,0001973708-25-000008
IBEX,1720420,2025-10-02,0,806.0,39.58,31901.48,1,0,0,Chief Sales/Marketing Officer,D,0001974084-25-000007
IBEX,1720420,2025-10-02,0,1103.0,39.58,43656.74,1,0,0,Chief Operating Officer,D,0001974087-25-000007
IBEX,1720420,2025-10-02,0,1275.0,39.58,50464.5,1,0,0,Chief Financial Officer,D,0001513723-25-000009
IBEX,1720420,2025-10-02,0,6711.0,39.58,265621.38,1,1,0,Chief Executive Officer,D,0001298255-25-000009
IBKR,1381197,2025-09-19,0,6928.0,64.66,447964.48,1,1,0,Chief Financial Officer,I,0001381197-25-000139
IBKR,1381197,2025-09-29,0,7414.0,67.16,497924.24,1,1,0,Chief Financial Officer,I,0001381197-25-000137
IBKR,1381197,2025-09-29,0,8792.0,68.27,600229.84,1,1,0,Chief Financial Officer,I,0001381197-25-000137
IBKR,1381197,2025-09-29,0,2021.0,68.7,138842.7,1,1,0,Chief Financial Officer,I,0001381197-25-000137
IBKR,1381197,2025-09-30,0,1155.0,70.0,80850.0,1,1,0,Chief Financial Officer,I,0001381197-25-000137
IBKR,1381197,2025-09-30,0,1979.0,69.3,137144.69999999998,1,1,0,Chief Financial Officer,I,0001381197-25-000137
IBKR,1381197,2025-10-23,1,400.0,65.95,26380.0,0,1,0,,D,0001381197-25-000151
IBKR,1381197,2025-10-23,0,22000.0,67.63,1487860.0,0,1,0,,D,0001381197-25-000150
IBKR,1381197,2025-10-24,0,8000.0,68.5,548000.0,0,1,0,,D,0001381197-25-000150
IBKR,1381197,2025-10-27,0,7500.0,69.73,522975.00000000006,0,1,0,,D,0001381197-25-000153
IBKR,1381197,2025-10-28,0,6855.0,69.15,474023.25000000006,0,1,0,,D,0001381197-25-000153
IBKR,1381197,2025-10-29,0,10645.0,69.0,734505.0,0,1,0,,D,0001381197-25-000155
IBP,1580905,2025-11-07,0,4900.0,251.62,1232938.0,1,0,0,President of External Affairs,D,0001628280-25-051072
IBP,1580905,2025-11-07,0,100.0,252.05,25205.0,1,0,0,President of External Affairs,D,0001628280-25-051072
IBP,1580905,2025-11-26,0,2001.0,268.28,536828.2799999999,0,1,0,,D,0001628280-25-054465
IBTA,1538379,2024-04-25,0,11363.0,88.0,999944.0,0,0,0,,I,0001231919-25-000639
IBTA,1538379,2025-12-05,0,10.0,23.54,235.39999999999998,1,0,0,CHIEF PEOPLE OFFICER,D,0001628280-25-056147
ICCC,811641,2025-11-25,1,1633.0,4.76,7773.08,0,1,0,,D,0001437749-25-036477
ICCC,811641,2025-11-25,1,1633.0,4.77,7789.409999999999,0,1,0,,I,0001437749-25-036477
ICCC,811641,2025-12-02,1,3708.0,4.87,18057.96,1,1,0,President and CEO,D,0001437749-25-036794
ICCC,811641,2025-12-03,1,3598.0,5.05,18169.899999999998,1,1,0,President and CEO,D,0001437749-25-036913
ICCC,811641,2025-12-03,1,2556.0,5.0,12780.0,1,1,0,President and CEO,D,0001437749-25-036794
ICCC,811641,2025-12-03,1,3521.0,5.04,17745.84,1,1,0,President and CEO,D,0001437749-25-036794
ICCC,811641,2025-12-04,1,2432.0,5.5,13376.0,1,1,0,President and CEO,D,0001437749-25-036913
ICE,1571949,2025-10-08,0,400.0,160.84,64336.0,1,0,0,Chief Technology Officer,D,0001193125-25-237138
ICE,1571949,2025-10-08,0,1049.0,162.03,169969.47,1,0,0,Chief Technology Officer,D,0001193125-25-237138
ICE,1571949,2025-10-08,0,4200.0,158.29,664818.0,1,0,0,Chief Technology Officer,D,0001193125-25-237138
ICE,1571949,2025-10-08,0,1800.0,157.51,283518.0,1,0,0,Chief Technology Officer,D,0001193125-25-237138
ICE,1571949,2025-10-08,0,2633.0,159.22,419226.26,1,0,0,Chief Technology Officer,D,0001193125-25-237138
ICE,1571949,2025-11-11,0,2081.0,151.0,314231.0,1,0,0,General Counsel,D,0001193125-25-280269
ICE,1571949,2025-11-19,0,1770.0,152.52,269960.4,1,0,0,General Counsel,D,0001193125-25-291486
ICE,1571949,2025-11-19,0,89361.0,153.4,13707977.4,1,1,0,Chief Executive Officer,I,0001193125-25-291459
ICE,1571949,2025-11-19,0,60639.0,152.62,9254724.18,1,1,0,Chief Executive Officer,I,0001193125-25-291459
ICE,1571949,2025-11-20,0,1572.0,153.65,241537.80000000002,1,0,0,Chief Financial Officer,D,0001193125-25-293743
ICE,1571949,2025-12-05,0,3300.0,157.89,521036.99999999994,0,1,0,,D,0001193125-25-312811
ICE,1571949,2025-12-05,0,400.0,158.54,63416.0,0,1,0,,D,0001193125-25-312811
ICE,1571949,2025-12-08,0,1936.0,156.93,303816.48000000004,1,0,0,Chief Technology Officer,D,0001193125-25-314286
ICE,1571949,2025-12-08,0,3409.0,156.51,533542.59,1,0,0,Chief Technology Officer,D,0001193125-25-314286
ICE,1571949,2025-12-12,0,1600.0,163.2,261119.99999999997,1,0,0,"SVP, HR & Administration",D,0001193125-25-320944
ICFI,1362004,2025-10-02,0,2400.0,95.19,228456.0,1,0,0,Chief Operating Officer,D,0001225208-25-008505
ICFI,1362004,2025-11-14,1,154.0,78.0,12012.0,0,1,0,,D,0001225208-25-009254
ICFI,1362004,2025-11-14,1,346.0,78.2,27057.2,0,1,0,,D,0001225208-25-009254
ICFI,1362004,2025-11-17,1,500.0,77.0,38500.0,0,1,0,,D,0001225208-25-009254
ICHR,1652535,2025-11-06,1,10000.0,15.28,152800.0,0,1,0,,D,0001344017-25-000010
ICHR,1652535,2025-11-17,1,10000.0,14.53,145300.0,0,1,0,,D,0001344017-25-000013
ICUCW,1831868,2025-12-09,1,14500.0,0.35,5075.0,1,0,0,Chief Financial Officer,D,0001437749-25-037589
ICUCW,1831868,2025-12-19,1,4200.0,0.24,1008.0,0,1,0,,D,0001437749-25-038577
ICUI,883984,2025-11-11,0,1285.0,140.42,180439.69999999998,0,1,0,,D,0001217439-25-000004
ICUI,883984,2025-11-11,0,930.0,142.35,132385.5,1,0,0,"VP, General Counsel",D,0001669639-25-000007
ICUI,883984,2025-11-25,0,2897.0,152.35,441357.95,1,0,0,"VP, GM-Infusion Capital",D,0001698998-25-000004
IDCC,1405495,2025-10-06,0,1000.0,338.08,338080.0,1,0,0,Chief Technology Officer,D,0001936535-25-000008
IDCC,1405495,2025-10-31,0,466.0,395.63,184363.58,1,0,0,CLO & Corp Secretary,D,0001889993-25-000005
IDCC,1405495,2025-11-05,0,1000.0,375.31,375310.0,1,0,0,Chief Technology Officer,D,0001936535-25-000010
IDCC,1405495,2025-11-11,0,1250.0,360.63,450787.5,0,1,0,,D,0001628280-25-051314
IDCC,1405495,2025-11-25,0,1250.0,346.62,433275.0,0,1,0,,D,0001628280-25-054208
IDCC,1405495,2025-12-05,0,1000.0,350.79,350790.0,1,0,0,Chief Technology Officer,D,0001628280-25-055800
IDCC,1405495,2025-12-09,0,1250.0,357.37,446712.5,0,1,0,,D,0001628280-25-056231
IDCC,1405495,2025-12-23,0,1250.0,331.0,413750.0,0,1,0,,D,0001628280-25-058782
IDCC,1405495,2025-12-30,0,2975.0,329.5,980262.5,1,1,0,President and CEO,D,0001628280-25-059196
IDCC,1405495,2025-12-31,0,466.0,325.34,151608.44,1,0,0,CLO & Corp Secretary,D,0001628280-25-059198
IDCC,1405495,2025-12-31,0,2975.0,325.34,967886.4999999999,1,1,0,President and CEO,D,0001628280-25-059196
IDN,1040896,2025-11-25,1,1000.0,6.18,6180.0,0,1,0,,D,0001326916-25-000005
IDR,1030192,2025-11-18,0,2000.0,34.64,69280.0,0,1,0,,D,0001654954-25-013234
IDR,1030192,2025-12-22,0,30000.0,43.44,1303200.0,1,1,0,President & CEO,D,0001654954-25-014262
IDR,1030192,2025-12-30,0,20000.0,41.72,834400.0,1,1,0,President & CEO,D,0001654954-25-014419
IDT,1005731,2025-10-02,0,41933.0,49.63,2081134.79,1,1,0,COO & President,D,0001193125-25-230269
IDT,1005731,2025-10-10,0,200.0,47.61,9522.0,0,1,0,,D,0001193125-25-240191
IDXX,874716,2025-11-07,0,1465.0,703.73,1030964.4500000001,1,0,0,Executive Vice President,D,0000874716-25-000168
IDXX,874716,2025-11-07,0,1468.0,704.87,1034749.16,1,0,0,Executive Vice President,D,0000874716-25-000168
IDXX,874716,2025-11-07,0,1378.0,705.54,972234.12,1,0,0,Executive Vice President,D,0000874716-25-000168
IDXX,874716,2025-11-07,0,5114.0,702.2,3591050.8000000003,1,0,0,Executive Vice President,D,0000874716-25-000168
IESC,1048268,2025-12-01,0,360.0,399.3,143748.0,1,0,0,President and CEO,D,0001048268-25-000207
IESC,1048268,2025-12-01,0,160.0,400.27,64043.2,1,0,0,President and CEO,D,0001048268-25-000207
IESC,1048268,2025-12-01,0,260.0,402.44,104634.4,1,0,0,President and CEO,D,0001048268-25-000207
IESC,1048268,2025-12-01,0,156.0,404.43,63091.08,1,0,0,President and CEO,D,0001048268-25-000207
IESC,1048268,2025-12-01,0,1000.0,409.86,409860.0,1,0,0,President and CEO,D,0001048268-25-000207
IESC,1048268,2025-12-01,0,1001.0,406.65,407056.64999999997,1,0,0,President and CEO,D,0001048268-25-000207
IESC,1048268,2025-12-01,0,3280.0,407.87,1337813.6,1,0,0,President and CEO,D,0001048268-25-000207
IESC,1048268,2025-12-01,0,1471.0,408.92,601521.3200000001,1,0,0,President and CEO,D,0001048268-25-000207
IESC,1048268,2025-12-01,0,2312.0,405.64,937839.6799999999,1,0,0,President and CEO,D,0001048268-25-000207
IESC,1048268,2025-12-02,0,5000.0,411.48,2057400.0,1,0,0,"SVP, CFO & Treasurer",D,0001048268-25-000205
IESC,1048268,2025-12-03,0,2827.0,420.89,1189856.03,0,0,0,,I,0001048268-25-000211
